InputID,TargetID,Distance
 TON, BMU,13038253.8535993
 TON, BTN,11442098.9454436
 TON, BOL,11354022.8397469
 TON, BOL,11354022.8397469
 TON, BIH,17085173.7113004
 TON, BWA,14924129.1538451
 TON, BVT,11756008.2915145
 TON, BRA,12667856.1961616
 TON, IOT,12210804.6621491
 TON, BRN,8147484.30205539
 TON, BRN,8147484.30205539
 TON, BGR,16849769.5096935
 TON, BFA,18942376.2991378
 TON, BDI,16248830.3201134
 TON, KHM,9486555.07416961
 TON, CMR,18285800.5224626
 TON, CAN,11370178.0715856
 TON, CPV,16934483.8368829
 TON, CYM,11187235.5783223
 TON, CAF,17774433.3066121
 TON, TCD,18445032.6818378
 TON, CHL,10188598.2707482
 TON, CHN,10398662.4699326
 TON, CXR,8517703.76871496
 TON, CCK,9360096.13198256
 TON, COL,11527103.2183587
 TON, COM,14442149.3267281
 TON, COG,17443123.7310359
 TON, COD,16913488.2875616
 TON, COK,1593056.17640366
 TON, CRI,10495148.9765333
 TON, CIV,18305970.3174301
 TON, CIV,18305970.3174301
 TON, HRV,17052346.9922536
 TON, CUB,11302670.1032159
 TON, CYP,17004550.9245872
 TON, CZE,16575699.9252047
 TON, DNK,15986176.3099396
 TON, DJI,15863710.9766784
 TON, DMA,13022094.4177765
 TON, DOM,12164151.1697969
 TON, ECU,10724901.3230292
 TON, EGY,17366412.0494955
 TON, SLV,10134814.5863174
 TON, GNQ,17941922.7931173
 TON, ERI,16386934.0715071
 TON, EST,15358121.3443856
 TON, ETH,16237108.9531424
 TON, FLK,9937031.75511891
 TON, FRO,15248359.6581521
 TON, FJI,1075732.47920425
 TON, FIN,14870336.8994839
 TON, FRA,17107351.1416911
 TON, GUF,13508758.4116673
 TON, PYF,3751073.47140319
 TON, ATF,10595168.0835073
 TON, GAB,17569861.5935792
 TON, GMB,17623627.5361087
 TON, GEO,15663303.5698716
 TON, DEU,16546530.1720211
 TON, GHA,18484223.8676404
 TON, GIB,17950622.4398966
 TON, GRC,17348737.6971193
 TON, GRL,13560674.5149563
 TON, GRD,12888846.6897879
 TON, GLP,13019492.5727533
 TON, GUM,5753228.57621544
 TON, GTM,10064326.246776
 TON, GGY,16663481.8282721
 TON, GIN,18135531.8182341
 TON, GNB,17716461.2487257
 TON, GUY,12923071.7450636
 TON, HTI,11986423.8578859
 TON, HMD,9654647.19338142
 TON, VAT,17477987.4344748
 TON, HND,10423799.5831324
 TON, HKG,9005087.4543458
 TON, HUN,16717664.0069533
 TON, ISL,14726389.6424057
 TON, IND,12564494.4673311
 TON, IDN,7214749.35150136
 TON, IRN,15084232.3411773
 TON, IRQ,15909026.0809801
 TON, IRL,16176091.7978317
 TON, IMN,16119706.5409935
 TON, ISR,16666160.4055366
 TON, ITA,17369640.6298502
 TON, JAM,11448213.9157789
 TON, JPN,7931174.55406475
 TON, JEY,16702255.9142377
 TON, JOR,16695003.9844185
 TON, KAZ,13635961.4906543
 TON, KEN,15865687.5292567
 TON, KIR,2707116.85858618
 TON, PRK,8957101.68346811
 TON, KOR,8726357.38580351
 TON, KOR,8726357.38580351
 TON, KWT,15614806.3689362
 TON, KGZ,13101005.6879839
 TON, LAO,9692194.46805244
 TON, LVA,15580529.8080571
 TON, LBN,16618755.8065096
 TON, LSO,13979571.8204189
 TON, LBR,17855487.9995096
 TON, LBY,18675203.0701162
 TON, LBY,18675203.0701162
 TON, LIE,16962964.0350426
 TON, LTU,15707766.3624502
 TON, LUX,16701651.6569112
 TON, MAC,9058374.25063914
 TON, MKD,17107959.1288995
 TON, MDG,13653358.49506
 TON, MWI,15137255.0872187
 TON, MYS,8288411.31122733
 TON, MDV,12439539.2206076
 TON, MLI,19024118.3114525
 TON, MLT,18020122.5560405
 TON, MHL,3709351.59110415
 TON, MTQ,13035238.5197121
 TON, MRT,18255296.3964008
 TON, MUS,12768202.0138804
 TON, MYT,14318343.7860189
 TON, MEX,9241909.89819961
 TON, FSM,4176950.52183731
 TON, MDA,16309566.767843
 TON, MCO,17362797.3426477
 TON, MNG,10843793.4962421
 TON, MNE,17236332.4229022
 TON, MSR,12969453.5797888
 TON, MAR,18351179.0246796
 TON, MOZ,14664788.6588806
 TON, MMR,10533986.2041055
 TON, MMR,10533986.2041055
 TON, NAM,15180221.0903828
 TON, NRU,2918734.36366973
 TON, NPL,12076305.1137115
 TON, NLD,16396739.7569803
 TON, ANT,12154903.5435477
 TON, NCL,2036237.27014808
 TON, NZL,2551294.56919516
 TON, NIC,10502697.1194891
 TON, NER,19468641.8848306
 TON, NGA,18853801.5628247
 TON, NIU,549301.173877403
 TON, NFK,1993200.55553057
 TON, MNP,5797226.01675624
 TON, NOR,15323418.1790567
 TON, OMN,14631858.5919496
 TON, PAK,13457354.5788536
 TON, PLW,6310934.88727189
 TON, PSE,16733719.9951225
 TON, PAN,10873362.701292
 TON, PNG,4388835.72600209
 TON, PRY,11694202.5814176
 TON, PER,10565377.7400055
 TON, PHL,7804226.36092002
 TON, PCN,4907052.20203773
 TON, POL,16223518.6188183
 TON, PRT,17515652.1053024
 TON, PRI,12568198.7632074
 TON, QAT,15265067.2861474
 TON, REU,12880532.2925654
 TON, ROU,16595502.742869
 TON, RUS,14331318.2214377
 TON, RUS,14331318.2214377
 TON, RWA,16364488.1423813
 TON, SHN,15863055.2945936
 TON, KNA,12928538.4447078
 TON, LCA,12998401.0624629
 TON, SPM,13775604.4174128
 TON, VCT,12972461.6111624
 TON, VCT,12972461.6111624
 TON, VCT,12972461.6111624
 TON, WSM,764840.079748836
 TON, SMR,17280924.6377648
 TON, STP,17891213.3904251
 TON, SAU,15893246.982472
 TON, SEN,17903959.7748516
 TON, SRB,16961185.3713893
 TON, SYC,13858561.7269668
 TON, SLE,17839153.8776179
 TON, SGP,9148555.86822563
 TON, SVK,16571804.8428632
 TON, SVN,16980394.2567197
 TON, SLB,3100050.8643244
 TON, SOM,15188557.891867
 TON, ZAF,14214557.76747
 TON, SGS,10836986.5936209
 TON, ESP,17629262.1791473
 TON, LKA,11740838.2433422
 TON, SDN,17323962.2637715
 TON, SUR,13197348.3920472
 TON, SJM,13504429.3430927
 TON, SWZ,14124422.7683715
 TON, SWE,15275949.505045
 TON, CHE,16996847.2172718
 TON, SYR,16388188.9388351
 TON, TWN,8447479.68198536
 TON, TWN,8447479.68198536
 TON, TJK,13433939.7344096
 TON, TZA,15656723.7211386
 TON, THA,10070123.2195818
 TON, TLS,6510398.74414691
 TON, TGO,18616067.4963119
 TON, TKL,1259192.49446264
 TON, TTO,12922986.7558301
 TON, TTO,12922986.7558301
 TON, TUN,18404641.6204588
 TON, TUR,16456597.0540499
 TON, TKM,14373868.0972796
 TON, TCA,12149076.6640394
 TON, TUV,1527156.37332099
 TON, UGA,16411259.2783142
 TON, UKR,15994065.7984265
 TON, ARE,14977109.8277999
 TON, GBR,16183904.9879025
 TON, USA,10359220.63188
 TON, UMI,4786732.024095
 TON, URY,11280958.5415638
 TON, UZB,14025794.333857
 TON, VUT,1955792.24066482
 TON, VEN,12299157.5266515
 TON, VEN,12299157.5266515
 TON, VNM,9510382.72087226
 TON, VNM,9510382.72087226
 TON, VGB,12779894.6870918
 TON, VIR,12741264.9336259
 TON, WLF,752420.496276285
 TON, ESH,18111176.582132
 TON, YEM,15445644.7278836
 TON, ZMB,15273865.5905285
 TON, ZWE,14815872.3999041
 TTO, AFG,12506278.9218313
 TTO, ALB,8464288.50771197
 TTO, DZA,6900982.25634404
 TTO, ASM,12342724.8479533
 TTO, AND,6951442.66152313
 TTO, AGO,9161213.48362104
 TTO, AIA,835407.239491496
 TTO, ATA,11218431.7491097
 TTO, ATG,674923.852749317
 TTO, ARG,4990243.9015079
 TTO, ARM,10559869.9924157
 TTO, ABW,991301.097798906
 TTO, AUS,17715919.1419682
 TTO, AUT,7937535.81620346
 TTO, AZE,10741367.905118
 TTO, BHS,2160729.57971046
 TTO, BHR,11569217.1836113
 TTO, BGD,15022395.637668
 TTO, BRB,287999.154426214
 TTO, BLR,8973117.24564436
 TTO, BEL,7318247.04185666
 TTO, BLZ,3071612.6938342
 TTO, BEN,6918456.34354369
 TTO, BMU,2393479.46937116
 TTO, BTN,14760996.5221909
 TTO, BOL,3127903.06086414
 TTO, BOL,3127903.06086414
 TTO, BIH,8290526.74044068
 TTO, BWA,9961140.11378619
 TTO, BVT,9410771.198113
 TTO, BRA,2415425.24133702
 TTO, IOT,14782385.8231584
 TTO, BRN,18226232.8304895
 TTO, BRN,18226232.8304895
 TTO, BGR,8861602.36539921
 TTO, BFA,6415038.26776113
 TTO, BDI,10200762.1975536
 TTO, KHM,16940160.8664139
 TTO, CMR,8039762.20563605
 TTO, CAN,6119872.52372729
 TTO, CPV,4038367.29102148
 TTO, CYM,2293454.30495741
 TTO, CAF,9001833.60136747
 TTO, TCD,8644234.2629385
 TTO, CHL,4661541.96691198
 TTO, CHN,14705373.9058125
 TTO, CXR,18576977.4516928
 TTO, CCK,17614722.5406096
 TTO, COL,1439231.47717236
 TTO, COM,11909657.7756443
 TTO, COG,8510500.46282139
 TTO, COD,9581006.68563977
 TTO, COK,11352691.3682442
 TTO, CRI,2519578.53523184
 TTO, CIV,6149791.24541326
 TTO, CIV,6149791.24541326
 TTO, HRV,8093126.54037118
 TTO, CUB,2336255.855561
 TTO, CYP,9391110.39337616
 TTO, CZE,8113239.21832198
 TTO, DNK,7820441.87878181
 TTO, DJI,11269538.1271103
 TTO, DMA,489964.712329152
 TTO, DOM,1364614.16237007
 TTO, ECU,2324887.2710283
 TTO, EGY,9564525.52145607
 TTO, SLV,3049827.73003939
 TTO, GNQ,7899972.1476671
 TTO, ERI,10757038.1304072
 TTO, EST,8794459.13300132
 TTO, ETH,10822183.9354735
 TTO, FLK,6954664.67779503
 TTO, FRO,7106831.36537445
 TTO, FJI,13969200.8805924
 TTO, FIN,8767357.69787767
 TTO, FRA,7058880.23678759
 TTO, GUF,1173864.01331428
 TTO, PYF,9171928.43535605
 TTO, ATF,13892499.0000463
 TTO, GAB,8156186.00569058
 TTO, GMB,4836205.73608973
 TTO, GEO,10369942.5051587
 TTO, DEU,7667224.06293563
 TTO, GHA,6477358.46380435
 TTO, GIB,6224959.46594505
 TTO, GRC,8648475.17471874
 TTO, GRL,6922337.98713383
 TTO, GRD,143343.701909851
 TTO, GLP,584258.648841745
 TTO, GUM,16093025.5919057
 TTO, GTM,3206056.71424902
 TTO, GGY,6827296.08606357
 TTO, GIN,5566411.66226624
 TTO, GNB,5014001.76018655
 TTO, GUY,699218.568536452
 TTO, HTI,1512596.13690208
 TTO, HMD,13783512.4876811
 TTO, VAT,7833519.13676574
 TTO, HND,2799725.8511473
 TTO, HKG,16288962.6220887
 TTO, HUN,8441852.82154117
 TTO, ISL,6839520.20222117
 TTO, IND,14286092.9989367
 TTO, IDN,19332069.957832
 TTO, IRN,11549725.560807
 TTO, IRQ,10717757.1290763
 TTO, IRL,6611565.09352726
 TTO, IMN,6875221.56423989
 TTO, ISR,10218306.7949397
 TTO, ITA,7869815.75314637
 TTO, JAM,1948596.60724829
 TTO, JPN,14435872.3071981
 TTO, JEY,6847536.24496295
 TTO, JOR,10047238.863139
 TTO, KAZ,11773444.4157707
 TTO, KEN,10980120.8883398
 TTO, KIR,13903111.6433524
 TTO, PRK,14298331.5042354
 TTO, KOR,14617768.2893832
 TTO, KOR,14617768.2893832
 TTO, KWT,11176632.9557393
 TTO, KGZ,12698356.1518756
 TTO, LAO,16452529.7226358
 TTO, LVA,8747285.45534984
 TTO, LBN,9960905.98623873
 TTO, LSO,10561252.5865342
 TTO, LBR,5682137.44262365
 TTO, LBY,8304972.16459976
 TTO, LBY,8304972.16459976
 TTO, LIE,7649414.93184183
 TTO, LTU,8690663.10832544
 TTO, LUX,7445579.97600176
 TTO, MAC,16288069.8422498
 TTO, MKD,8626018.35904957
 TTO, MDG,12296342.7984967
 TTO, MWI,10831737.0672029
 TTO, MYS,18352584.8475086
 TTO, MDV,14701130.2192824
 TTO, MLI,6173939.91205268
 TTO, MLT,8008436.58529386
 TTO, MHL,14173124.3376449
 TTO, MTQ,405644.894341575
 TTO, MRT,5332325.21536501
 TTO, MUS,13399433.6136773
 TTO, MYT,12018254.4464106
 TTO, MEX,4545562.25709691
 TTO, FSM,15252820.123722
 TTO, MDA,9123944.13031125
 TTO, MCO,7438688.42322855
 TTO, MNG,13538865.7726687
 TTO, MNE,8376550.30130175
 TTO, MSR,649250.121589054
 TTO, MAR,6174350.60182491
 TTO, MOZ,11020219.7343095
 TTO, MMR,15701985.0965591
 TTO, MMR,15701985.0965591
 TTO, NAM,9257665.15469083
 TTO, NRU,14612607.0208731
 TTO, NPL,14286831.5753458
 TTO, NLD,7475856.77654937
 TTO, ANT,856336.61337168
 TTO, NCL,14947567.9897313
 TTO, NZL,13723426.0475355
 TTO, NIC,2622023.91570432
 TTO, NER,7459355.48525048
 TTO, NGA,7536333.38727654
 TTO, NIU,12378525.9867158
 TTO, NFK,14577711.3763794
 TTO, MNP,15885807.2465182
 TTO, NOR,7943326.85906771
 TTO, OMN,12381948.5584082
 TTO, PAK,13085381.9118007
 TTO, PLW,17346523.1725893
 TTO, PSE,9953003.67889662
 TTO, PAN,2094456.84840278
 TTO, PNG,16905232.9216593
 TTO, PRY,3775197.73251737
 TTO, PER,2854829.10726028
 TTO, PHL,17329633.0953737
 TTO, PCN,8215527.69489696
 TTO, POL,8436542.37320075
 TTO, PRT,6089155.15932785
 TTO, PRI,997012.679856024
 TTO, QAT,11654190.8946775
 TTO, REU,13197973.5297665
 TTO, ROU,8831028.88958989
 TTO, RUS,10084184.1351821
 TTO, RUS,10084184.1351821
 TTO, RWA,10169414.2926435
 TTO, SHN,6781097.64984951
 TTO, KNA,725718.863810672
 TTO, LCA,319297.077727586
 TTO, SPM,3996580.06032197
 TTO, VCT,249852.80675389
 TTO, VCT,249852.80675389
 TTO, VCT,249852.80675389
 TTO, WSM,12584171.906538
 TTO, SMR,7841430.09677955
 TTO, STP,7593787.67508876
 TTO, SAU,11075070.0317546
 TTO, SEN,5111735.87749793
 TTO, SRB,8531040.22866334
 TTO, SYC,13026069.8549048
 TTO, SLE,5432589.54595359
 TTO, SGP,17855280.7312533
 TTO, SVK,8401894.13855274
 TTO, SVN,8057137.33876263
 TTO, SLB,15634747.1059209
 TTO, SOM,11946422.5556821
 TTO, ZAF,10121220.4445114
 TTO, SGS,7601358.0913466
 TTO, ESP,6434787.04235067
 TTO, LKA,15374222.3443868
 TTO, SDN,9810687.21095237
 TTO, SUR,950517.793586933
 TTO, SJM,8604671.06467915
 TTO, SWZ,10799726.5365997
 TTO, SWE,8201777.78253143
 TTO, CHE,7531576.2141698
 TTO, SYR,10123970.135711
 TTO, TWN,16181445.2232956
 TTO, TWN,16181445.2232956
 TTO, TJK,12577812.6034441
 TTO, TZA,10796898.4576351
 TTO, THA,16457212.4869144
 TTO, TLS,19267575.5828123
 TTO, TGO,6822985.88332596
 TTO, TKL,12484137.7967209
 TTO, TON,12922986.7558301
 TTO, TTO,0
 TTO, TUN,7496625.44192003
 TTO, TUR,9761628.57447894
 TTO, TKM,11728280.2009411
 TTO, TCA,1639700.27269749
 TTO, TUV,13558866.88074
 TTO, UGA,10324886.3249392
 TTO, UKR,9311881.69469075
 TTO, ARE,11973118.7406787
 TTO, GBR,7022402.61842755
 TTO, USA,4666436.89346314
 TTO, UMI,13824143.9901669
 TTO, URY,4898094.99681907
 TTO, UZB,11961629.9290767
 TTO, VUT,14819732.0335707
 TTO, VEN,641434.149408973
 TTO, VEN,641434.149408973
 TTO, VNM,16698141.9095696
 TTO, VNM,16698141.9095696
 TTO, VGB,911285.036551564
 TTO, VIR,910267.625817093
 TTO, WLF,12997380.8934474
 TTO, ESH,5276105.13785615
 TTO, YEM,11693255.5418643
 TTO, ZMB,10434953.2383651
 TTO, ZWE,10531939.942546
 TTO, AFG,12506278.9218313
 TTO, ALB,8464288.50771197
 TTO, DZA,6900982.25634404
 TTO, ASM,12342724.8479533
 TTO, AND,6951442.66152313
 TTO, AGO,9161213.48362104
 TTO, AIA,835407.239491496
 TTO, ATA,11218431.7491097
 TTO, ATG,674923.852749317
 TTO, ARG,4990243.9015079
 TTO, ARM,10559869.9924157
 TTO, ABW,991301.097798906
 TTO, AUS,17715919.1419682
 TTO, AUT,7937535.81620346
 TTO, AZE,10741367.905118
 TTO, BHS,2160729.57971046
 TTO, BHR,11569217.1836113
 TTO, BGD,15022395.637668
 TTO, BRB,287999.154426214
 TTO, BLR,8973117.24564436
 TTO, BEL,7318247.04185666
 TTO, BLZ,3071612.6938342
 TTO, BEN,6918456.34354369
 TTO, BMU,2393479.46937116
 TTO, BTN,14760996.5221909
 TTO, BOL,3127903.06086414
 TTO, BOL,3127903.06086414
 TTO, BIH,8290526.74044068
 TTO, BWA,9961140.11378619
 TTO, BVT,9410771.198113
 TTO, BRA,2415425.24133702
 TTO, IOT,14782385.8231584
 TTO, BRN,18226232.8304895
 TTO, BRN,18226232.8304895
 TTO, BGR,8861602.36539921
 TTO, BFA,6415038.26776113
 TTO, BDI,10200762.1975536
 TTO, KHM,16940160.8664139
 TTO, CMR,8039762.20563605
 TTO, CAN,6119872.52372729
 TTO, CPV,4038367.29102148
 TTO, CYM,2293454.30495741
 TTO, CAF,9001833.60136747
 TTO, TCD,8644234.2629385
 TTO, CHL,4661541.96691198
 TTO, CHN,14705373.9058125
 TTO, CXR,18576977.4516928
 TTO, CCK,17614722.5406096
 TTO, COL,1439231.47717236
 TTO, COM,11909657.7756443
 TTO, COG,8510500.46282139
 TTO, COD,9581006.68563977
 TTO, COK,11352691.3682442
 TTO, CRI,2519578.53523184
 TTO, CIV,6149791.24541326
 TTO, CIV,6149791.24541326
 TTO, HRV,8093126.54037118
 TTO, CUB,2336255.855561
 TTO, CYP,9391110.39337616
 TTO, CZE,8113239.21832198
 TTO, DNK,7820441.87878181
 TTO, DJI,11269538.1271103
 TTO, DMA,489964.712329152
 TTO, DOM,1364614.16237007
 TTO, ECU,2324887.2710283
 TTO, EGY,9564525.52145607
 TTO, SLV,3049827.73003939
 TTO, GNQ,7899972.1476671
 TTO, ERI,10757038.1304072
 TTO, EST,8794459.13300132
 TTO, ETH,10822183.9354735
 TTO, FLK,6954664.67779503
 TTO, FRO,7106831.36537445
 TTO, FJI,13969200.8805924
 TTO, FIN,8767357.69787767
 TTO, FRA,7058880.23678759
 TTO, GUF,1173864.01331428
 TTO, PYF,9171928.43535605
 TTO, ATF,13892499.0000463
 TTO, GAB,8156186.00569058
 TTO, GMB,4836205.73608973
 TTO, GEO,10369942.5051587
 TTO, DEU,7667224.06293563
 TTO, GHA,6477358.46380435
 TTO, GIB,6224959.46594505
 TTO, GRC,8648475.17471874
 TTO, GRL,6922337.98713383
 TTO, GRD,143343.701909851
 TTO, GLP,584258.648841745
 TTO, GUM,16093025.5919057
 TTO, GTM,3206056.71424902
 TTO, GGY,6827296.08606357
 TTO, GIN,5566411.66226624
 TTO, GNB,5014001.76018655
 TTO, GUY,699218.568536452
 TTO, HTI,1512596.13690208
 TTO, HMD,13783512.4876811
 TTO, VAT,7833519.13676574
 TTO, HND,2799725.8511473
 TTO, HKG,16288962.6220887
 TTO, HUN,8441852.82154117
 TTO, ISL,6839520.20222117
 TTO, IND,14286092.9989367
 TTO, IDN,19332069.957832
 TTO, IRN,11549725.560807
 TTO, IRQ,10717757.1290763
 TTO, IRL,6611565.09352726
 TTO, IMN,6875221.56423989
 TTO, ISR,10218306.7949397
 TTO, ITA,7869815.75314637
 TTO, JAM,1948596.60724829
 TTO, JPN,14435872.3071981
 TTO, JEY,6847536.24496295
 TTO, JOR,10047238.863139
 TTO, KAZ,11773444.4157707
 TTO, KEN,10980120.8883398
 TTO, KIR,13903111.6433524
 TTO, PRK,14298331.5042354
 TTO, KOR,14617768.2893832
 TTO, KOR,14617768.2893832
 TTO, KWT,11176632.9557393
 TTO, KGZ,12698356.1518756
 TTO, LAO,16452529.7226358
 TTO, LVA,8747285.45534984
 TTO, LBN,9960905.98623873
 TTO, LSO,10561252.5865342
 TTO, LBR,5682137.44262365
 TTO, LBY,8304972.16459976
 TTO, LBY,8304972.16459976
 TTO, LIE,7649414.93184183
 TTO, LTU,8690663.10832544
 TTO, LUX,7445579.97600176
 TTO, MAC,16288069.8422498
 TTO, MKD,8626018.35904957
 TTO, MDG,12296342.7984967
 TTO, MWI,10831737.0672029
 TTO, MYS,18352584.8475086
 TTO, MDV,14701130.2192824
 TTO, MLI,6173939.91205268
 TTO, MLT,8008436.58529386
 TTO, MHL,14173124.3376449
 TTO, MTQ,405644.894341575
 TTO, MRT,5332325.21536501
 TTO, MUS,13399433.6136773
 TTO, MYT,12018254.4464106
 TTO, MEX,4545562.25709691
 TTO, FSM,15252820.123722
 TTO, MDA,9123944.13031125
 TTO, MCO,7438688.42322855
 TTO, MNG,13538865.7726687
 TTO, MNE,8376550.30130175
 TTO, MSR,649250.121589054
 TTO, MAR,6174350.60182491
 TTO, MOZ,11020219.7343095
 TTO, MMR,15701985.0965591
 TTO, MMR,15701985.0965591
 TTO, NAM,9257665.15469083
 TTO, NRU,14612607.0208731
 TTO, NPL,14286831.5753458
 TTO, NLD,7475856.77654937
 TTO, ANT,856336.61337168
 TTO, NCL,14947567.9897313
 TTO, NZL,13723426.0475355
 TTO, NIC,2622023.91570432
 TTO, NER,7459355.48525048
 TTO, NGA,7536333.38727654
 TTO, NIU,12378525.9867158
 TTO, NFK,14577711.3763794
 TTO, MNP,15885807.2465182
 TTO, NOR,7943326.85906771
 TTO, OMN,12381948.5584082
 TTO, PAK,13085381.9118007
 TTO, PLW,17346523.1725893
 TTO, PSE,9953003.67889662
 TTO, PAN,2094456.84840278
 TTO, PNG,16905232.9216593
 TTO, PRY,3775197.73251737
 TTO, PER,2854829.10726028
 TTO, PHL,17329633.0953737
 TTO, PCN,8215527.69489696
 TTO, POL,8436542.37320075
 TTO, PRT,6089155.15932785
 TTO, PRI,997012.679856024
 TTO, QAT,11654190.8946775
 TTO, REU,13197973.5297665
 TTO, ROU,8831028.88958989
 TTO, RUS,10084184.1351821
 TTO, RUS,10084184.1351821
 TTO, RWA,10169414.2926435
 TTO, SHN,6781097.64984951
 TTO, KNA,725718.863810672
 TTO, LCA,319297.077727586
 TTO, SPM,3996580.06032197
 TTO, VCT,249852.80675389
 TTO, VCT,249852.80675389
 TTO, VCT,249852.80675389
 TTO, WSM,12584171.906538
 TTO, SMR,7841430.09677955
 TTO, STP,7593787.67508876
 TTO, SAU,11075070.0317546
 TTO, SEN,5111735.87749793
 TTO, SRB,8531040.22866334
 TTO, SYC,13026069.8549048
 TTO, SLE,5432589.54595359
 TTO, SGP,17855280.7312533
 TTO, SVK,8401894.13855274
 TTO, SVN,8057137.33876263
 TTO, SLB,15634747.1059209
 TTO, SOM,11946422.5556821
 TTO, ZAF,10121220.4445114
 TTO, SGS,7601358.0913466
 TTO, ESP,6434787.04235067
 TTO, LKA,15374222.3443868
 TTO, SDN,9810687.21095237
 TTO, SUR,950517.793586933
 TTO, SJM,8604671.06467915
 TTO, SWZ,10799726.5365997
 TTO, SWE,8201777.78253143
 TTO, CHE,7531576.2141698
 TTO, SYR,10123970.135711
 TTO, TWN,16181445.2232956
 TTO, TWN,16181445.2232956
 TTO, TJK,12577812.6034441
 TTO, TZA,10796898.4576351
 TTO, THA,16457212.4869144
 TTO, TLS,19267575.5828123
 TTO, TGO,6822985.88332596
 TTO, TKL,12484137.7967209
 TTO, TON,12922986.7558301
 TTO, TTO,0
 TTO, TUN,7496625.44192003
 TTO, TUR,9761628.57447894
 TTO, TKM,11728280.2009411
 TTO, TCA,1639700.27269749
 TTO, TUV,13558866.88074
 TTO, UGA,10324886.3249392
 TTO, UKR,9311881.69469075
 TTO, ARE,11973118.7406787
 TTO, GBR,7022402.61842755
 TTO, USA,4666436.89346314
 TTO, UMI,13824143.9901669
 TTO, URY,4898094.99681907
 TTO, UZB,11961629.9290767
 TTO, VUT,14819732.0335707
 TTO, VEN,641434.149408973
 TTO, VEN,641434.149408973
 TTO, VNM,16698141.9095696
 TTO, VNM,16698141.9095696
 TTO, VGB,911285.036551564
 TTO, VIR,910267.625817093
 TTO, WLF,12997380.8934474
 TTO, ESH,5276105.13785615
 TTO, YEM,11693255.5418643
 TTO, ZMB,10434953.2383651
 TTO, ZWE,10531939.942546
 TUN, AFG,5137414.68595486
 TUN, ALB,1243123.61353267
 TUN, DZA,877593.441998445
 TUN, ASM,17823218.1459196
 TUN, AND,1143399.6287452
 TUN, AGO,5243577.56608975
 TUN, AIA,7282997.75952732
 TUN, ATA,13765627.1714848
 TUN, ATG,7223473.67108231
 TUN, ARG,10705008.7560529
 TUN, ARM,3249817.70238481
 TUN, ABW,8236091.15742301
 TUN, AUS,14660436.3433198
 TUN, AUT,1524653.84602622
 TUN, AZE,3462424.48165635
 TUN, BHS,8110606.92145802
 TUN, BHR,4077177.25817009
 TUN, BGD,7771011.83659156
 TUN, BRB,7234299.81387876
 TUN, BLR,2593533.69173385
 TUN, BEL,1913495.86347867
 TUN, BLZ,9645582.10107409
 TUN, BEN,2799532.57957973
 TUN, BMU,6721824.45134628
 TUN, BTN,7628830.84081992
 TUN, BOL,9649630.69348245
 TUN, BOL,9649630.69348245
 TUN, BIH,1354696.76294105
 TUN, BWA,6398138.72222081
 TUN, BVT,9812577.51345227
 TUN, BRA,8320589.88340797
 TUN, IOT,7913188.55089093
 TUN, BRN,11166902.4628656
 TUN, BRN,11166902.4628656
 TUN, BGR,1711605.98961147
 TUN, BFA,2578670.58913845
 TUN, BDI,4699834.81212589
 TUN, KHM,9756734.23386144
 TUN, CMR,3115603.53659285
 TUN, CAN,7514299.08431927
 TUN, CPV,3855577.70630481
 TUN, CYM,8781009.57822241
 TUN, CAF,3234573.44479279
 TUN, TCD,2332623.39963194
 TUN, CHL,10986606.7326531
 TUN, CHN,8417446.73242457
 TUN, CXR,11270103.4611824
 TUN, CCK,10583576.3652722
 TUN, COL,8935776.68726938
 TUN, COM,6326603.80239381
 TUN, COG,3924762.90008373
 TUN, COD,4117794.3721517
 TUN, COK,18218973.3552855
 TUN, CRI,9672025.26886844
 TUN, CIV,3217650.36854608
 TUN, CIV,3217650.36854608
 TUN, HRV,1358601.98745256
 TUN, CUB,8619246.67031647
 TUN, CYP,1926072.56199178
 TUN, CZE,1828946.09311883
 TUN, DNK,2446109.43640339
 TUN, DJI,4255264.04376439
 TUN, DMA,7271878.6558291
 TUN, DOM,7926577.77936167
 TUN, ECU,9813855.50740667
 TUN, EGY,2155044.44212283
 TUN, SLV,9875430.3859099
 TUN, GNQ,3544040.10462198
 TUN, ERI,3674135.97122761
 TUN, EST,3049690.76828382
 TUN, ETH,4138456.25393754
 TUN, FLK,11573614.1246232
 TUN, FRO,3313205.33139639
 TUN, FJI,17759416.5131435
 TUN, FIN,3534393.66870375
 TUN, FRA,1458904.68424334
 TUN, GUF,7196778.94407691
 TUN, PYF,16265918.5917011
 TUN, ATF,10366341.617016
 TUN, GAB,3884905.27630395
 TUN, GMB,3439983.15602512
 TUN, GEO,3133887.16769447
 TUN, DEU,1888424.28037193
 TUN, GHA,3092506.38104759
 TUN, GIB,1330936.55008958
 TUN, GRC,1288408.2993994
 TUN, GRL,5075690.27562398
 TUN, GRD,7492507.05941472
 TUN, GLP,7248080.04119057
 TUN, GUM,12980894.6958378
 TUN, GTM,9887724.22951421
 TUN, GGY,1966638.04689712
 TUN, GIN,3197948.84767404
 TUN, GNB,3444117.15567864
 TUN, GUY,7677965.08079601
 TUN, HTI,8085183.12815071
 TUN, HMD,11430014.1995448
 TUN, VAT,927589.294642346
 TUN, HND,9587515.95146676
 TUN, HKG,9954557.40650322
 TUN, HUN,1714735.38685774
